FS - result of full search for any attachments reference in (), needs manual editing
RP - will repeat search, file probably moved already
OK - reference updated and file moved
NO - matched in 1st loop, no match in 2nd, needs manual editing
OK {'file': '_index.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\3d-viewer\\', 'line No.': 449, 'match': 'attachments/3d-viewer/viewer-onprogress.jpg)', 'newInsert': '/attachments/appstore/app-services/3d-viewer/viewer-onprogress.jpg)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/3d-viewer/viewer-onprogress.jpg'}
OK {'file': '_index.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\3d-viewer\\', 'line No.': 453, 'match': 'attachments/3d-viewer/viewer-onprogress-sample.jpg)', 'newInsert': '/attachments/appstore/app-services/3d-viewer/viewer-onprogress-sample.jpg)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/3d-viewer/viewer-onprogress-sample.jpg'}
OK {'file': '_index.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\3d-viewer\\', 'line No.': 463, 'match': 'attachments/3d-viewer/viewer-onload-result.jpg)', 'newInsert': '/attachments/appstore/app-services/3d-viewer/viewer-onload-result.jpg)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/3d-viewer/viewer-onload-result.jpg'}
OK {'file': '_index.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\3d-viewer\\', 'line No.': 467, 'match': 'attachments/3d-viewer/viewer-onload-sample.jpg)', 'newInsert': '/attachments/appstore/app-services/3d-viewer/viewer-onload-sample.jpg)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/3d-viewer/viewer-onload-sample.jpg'}
OK {'file': '_index.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\3d-viewer\\', 'line No.': 479, 'match': 'attachments/3d-viewer/sectionview-designmode.jpg)', 'newInsert': '/attachments/appstore/app-services/3d-viewer/sectionview-designmode.jpg)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/3d-viewer/sectionview-designmode.jpg'}
OK {'file': '_index.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\3d-viewer\\', 'line No.': 516, 'match': 'attachments/3d-viewer/measurement-panel.jpg)', 'newInsert': '/attachments/appstore/app-services/3d-viewer/measurement-panel.jpg)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/3d-viewer/measurement-panel.jpg'}
OK {'file': '_index.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\3d-viewer\\', 'line No.': 565, 'match': 'attachments/3d-viewer/licensetoken-inmendix.jpg)', 'newInsert': '/attachments/appstore/app-services/3d-viewer/licensetoken-inmendix.jpg)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/3d-viewer/licensetoken-inmendix.jpg'}
OK {'file': '_index.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\3d-viewer\\', 'line No.': 575, 'match': 'attachments/3d-viewer/licensetoken-cloudportal.jpg)', 'newInsert': '/attachments/appstore/app-services/3d-viewer/licensetoken-cloudportal.jpg)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/3d-viewer/licensetoken-cloudportal.jpg'}
OK {'file': '_index.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\3d-viewer\\', 'line No.': 579, 'match': 'attachments/3d-viewer/licensetoken-envdetails.jpg)', 'newInsert': '/attachments/appstore/app-services/3d-viewer/licensetoken-envdetails.jpg)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/3d-viewer/licensetoken-envdetails.jpg'}
OK {'file': 'email-service.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\', 'line No.': 46, 'match': 'attachments/email-service/import-module-in-app-explorer.png)', 'newInsert': '/attachments/appstore/app-services/email-service/import-module-in-app-explorer.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/email-service/import-module-in-app-explorer.png'}
OK {'file': 'email-service.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\', 'line No.': 82, 'match': 'attachments/email-service/binding-key-generation.png)', 'newInsert': '/attachments/appstore/app-services/email-service/binding-key-generation.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/email-service/binding-key-generation.png'}
OK {'file': 'email-service.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\', 'line No.': 92, 'match': 'attachments/email-service/configure-username-secretkey.png)', 'newInsert': '/attachments/appstore/app-services/email-service/configure-username-secretkey.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/email-service/configure-username-secretkey.png'}
OK {'file': 'email-service.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\', 'line No.': 107, 'match': 'attachments/email-service/inbuilt-domain-entities.png)', 'newInsert': '/attachments/appstore/app-services/email-service/inbuilt-domain-entities.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/email-service/inbuilt-domain-entities.png'}
OK {'file': 'email-service.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\', 'line No.': 115, 'match': 'attachments/email-service/email-text-microflow.png)', 'newInsert': '/attachments/appstore/app-services/email-service/email-text-microflow.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/email-service/email-text-microflow.png'}
OK {'file': 'email-service.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\', 'line No.': 119, 'match': 'attachments/email-service/send-email-dialog-box.png)', 'newInsert': '/attachments/appstore/app-services/email-service/send-email-dialog-box.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/email-service/send-email-dialog-box.png'}
OK {'file': 'email-service.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\', 'line No.': 144, 'match': 'attachments/email-service/generate-html-body-content-microflow.png)', 'newInsert': '/attachments/appstore/app-services/email-service/generate-html-body-content-microflow.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/email-service/generate-html-body-content-microflow.png'}
OK {'file': 'email-service.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\', 'line No.': 148, 'match': 'attachments/email-service/generate-document-dialog-box.png)', 'newInsert': '/attachments/appstore/app-services/email-service/generate-document-dialog-box.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/email-service/generate-document-dialog-box.png'}
OK {'file': 'email-service.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\', 'line No.': 152, 'match': 'attachments/email-service/string-from-file-dialog-box.png)', 'newInsert': '/attachments/appstore/app-services/email-service/string-from-file-dialog-box.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/email-service/string-from-file-dialog-box.png'}
OK {'file': 'email-service.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\', 'line No.': 161, 'match': 'attachments/email-service/microflow.png)', 'newInsert': '/attachments/appstore/app-services/email-service/microflow.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/email-service/microflow.png'}
OK {'file': 'email-service.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\app-services\\\\', 'line No.': 165, 'match': 'attachments/email-service/system-filedocument-model.png)', 'newInsert': '/attachments/appstore/app-services/email-service/system-filedocument-model.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/app-services/email-service/system-filedocument-model.png'}
OK {'file': 'aws-iot.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 36, 'match': 'attachments/aws-iot/certificates.png)', 'newInsert': '/attachments/appstore/connectors/aws-iot/certificates.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/aws-iot/certificates.png'}
OK {'file': 'aws-iot.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 43, 'match': 'attachments/aws-iot/thing-get-list.png)', 'newInsert': '/attachments/appstore/connectors/aws-iot/thing-get-list.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/aws-iot/thing-get-list.png'}
OK {'file': 'aws-iot.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 60, 'match': 'attachments/aws-iot/thing-describe.png)', 'newInsert': '/attachments/appstore/connectors/aws-iot/thing-describe.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/aws-iot/thing-describe.png'}
OK {'file': 'aws-iot.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 68, 'match': 'attachments/aws-iot/data-get-shadow.png)', 'newInsert': '/attachments/appstore/connectors/aws-iot/data-get-shadow.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/aws-iot/data-get-shadow.png'}
OK {'file': 'aws-iot.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 74, 'match': 'attachments/aws-iot/data-change-shadow.png)', 'newInsert': '/attachments/appstore/connectors/aws-iot/data-change-shadow.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/aws-iot/data-change-shadow.png'}
OK {'file': 'aws-iot.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 82, 'match': 'attachments/aws-iot/data-subscribe-mqtt-topic.png)', 'newInsert': '/attachments/appstore/connectors/aws-iot/data-subscribe-mqtt-topic.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/aws-iot/data-subscribe-mqtt-topic.png'}
OK {'file': 'aws-iot.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 106, 'match': 'attachments/aws-iot/log-message.png)', 'newInsert': '/attachments/appstore/connectors/aws-iot/log-message.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/aws-iot/log-message.png'}
OK {'file': 'aws-iot.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 110, 'match': 'attachments/aws-iot/data-publish-mqtt-message.png)', 'newInsert': '/attachments/appstore/connectors/aws-iot/data-publish-mqtt-message.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/aws-iot/data-publish-mqtt-message.png'}
OK {'file': 'database-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 41, 'match': 'attachments/database/database-connector-in-toolbox.png)', 'newInsert': '/attachments/appstore/connectors/database-connector/database-connector-in-toolbox.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/database-connector/database-connector-in-toolbox.png'}
OK {'file': 'database-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 68, 'match': 'attachments/database/callable-statement-action.png)', 'newInsert': '/attachments/appstore/connectors/database-connector/callable-statement-action.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/database-connector/callable-statement-action.png'}
OK {'file': 'database-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 72, 'match': 'attachments/database/statement-parameter-diagram.png)', 'newInsert': '/attachments/appstore/connectors/database-connector/statement-parameter-diagram.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/database-connector/statement-parameter-diagram.png'}
OK {'file': 'database-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 94, 'match': 'attachments/database/primitive-types-parameters.png)', 'newInsert': '/attachments/appstore/connectors/database-connector/primitive-types-parameters.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/database-connector/primitive-types-parameters.png'}
OK {'file': 'database-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 102, 'match': 'attachments/database/parameter-object-parameter.png)', 'newInsert': '/attachments/appstore/connectors/database-connector/parameter-object-parameter.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/database-connector/parameter-object-parameter.png'}
OK {'file': 'database-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 114, 'match': 'attachments/database/parameter-list-parameter.png)', 'newInsert': '/attachments/appstore/connectors/database-connector/parameter-list-parameter.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/database-connector/parameter-list-parameter.png'}
OK {'file': 'database-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 122, 'match': 'attachments/database/parameter-ref-cursor-parameter.png)', 'newInsert': '/attachments/appstore/connectors/database-connector/parameter-ref-cursor-parameter.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/database-connector/parameter-ref-cursor-parameter.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 43, 'match': 'attachments/ibm-watson-connector/ibm-credentials.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/ibm-credentials.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/ibm-credentials.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 57, 'match': 'attachments/ibm-watson-connector/connectorlist.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/connectorlist.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/connectorlist.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 101, 'match': 'attachments/ibm-watson-connector/assistant-create-session.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/assistant-create-session.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/assistant-create-session.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 115, 'match': 'attachments/ibm-watson-connector/assistant-api-details.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/assistant-api-details.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/assistant-api-details.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 125, 'match': 'attachments/ibm-watson-connector/assistant-send-message.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/assistant-send-message.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/assistant-send-message.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 157, 'match': 'attachments/ibm-watson-connector/assistant.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/assistant.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/assistant.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 163, 'match': 'attachments/ibm-watson-connector/speechtotext.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/speechtotext.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/speechtotext.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 203, 'match': 'attachments/ibm-watson-connector/speechtotext-microflow.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/speechtotext-microflow.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/speechtotext-microflow.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 213, 'match': 'attachments/ibm-watson-connector/texttospeech-synthesize.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/texttospeech-synthesize.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/texttospeech-synthesize.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 251, 'match': 'attachments/ibm-watson-connector/toneanalyzer-analyzetone.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/toneanalyzer-analyzetone.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/toneanalyzer-analyzetone.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 271, 'match': 'attachments/ibm-watson-connector/toneanalyzer.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/toneanalyzer.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/toneanalyzer.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 307, 'match': 'attachments/ibm-watson-connector/translation-getidentifiablelanguages.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/translation-getidentifiablelanguages.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/translation-getidentifiablelanguages.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 340, 'match': 'attachments/ibm-watson-connector/translation-gettranslationmodels.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/translation-gettranslationmodels.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/translation-gettranslationmodels.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 371, 'match': 'attachments/ibm-watson-connector/translation-translatelanguage.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/translation-translatelanguage.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/translation-translatelanguage.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 380, 'match': 'attachments/ibm-watson-connector/translation.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/translation.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/translation.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 440, 'match': 'attachments/ibm-watson-connector/visualrecognition-classifyimage.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/visualrecognition-classifyimage.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/visualrecognition-classifyimage.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 480, 'match': 'attachments/ibm-watson-connector/visualrecognition.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/visualrecognition.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/visualrecognition.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 486, 'match': 'attachments/ibm-watson-connector/visualrecognition-createclassifier.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/visualrecognition-createclassifier.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/visualrecognition-createclassifier.png'}
RP {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 530, 'match': 'attachments/ibm-watson-connector/visualrecognition.png)'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 538, 'match': 'attachments/ibm-watson-connector/visualrecognition-deleteclassifier.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/visualrecognition-deleteclassifier.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/visualrecognition-deleteclassifier.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 566, 'match': 'attachments/ibm-watson-connector/visualrecognition-detectfaces.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/visualrecognition-detectfaces.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/visualrecognition-detectfaces.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 616, 'match': 'attachments/ibm-watson-connector/visualrecognition-getclassifiers.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/visualrecognition-getclassifiers.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/visualrecognition-getclassifiers.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 654, 'match': 'attachments/ibm-watson-connector/onstartupwatsonapponibmcloud.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/onstartupwatsonapponibmcloud.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/onstartupwatsonapponibmcloud.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 663, 'match': 'attachments/ibm-watson-connector/vcap.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/vcap.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/vcap.png'}
OK {'file': 'ibm-watson-connector.md', 'path': 'C:\\Users\\Natasa.Kralj\\Documents\\docs\\local-development\\content\\en\\docs\\appstore\\connectors\\\\', 'line No.': 682, 'match': 'attachments/ibm-watson-connector/getwatsonserviceconfiguration.png)', 'newInsert': '/attachments/appstore/connectors/ibm-watson-connector/getwatsonserviceconfiguration.png)', 'newPath': 'C:/Users/Natasa.Kralj/Documents/docs/local-development/static/attachments/appstore/connectors/ibm-watson-connector/getwatsonserviceconfiguration.png'}
